id,type,name,country,lat,lon
F001005893,Customer,Crystal Voyager JPO,US,37.0902,-95.7129
F001005894,Customer,Epic Blaze CIZ,US,37.0902,-95.7129
F001005895,Customer,Quantum Phoenix OYQ,US,37.0902,-95.7129
F001005896,Customer,Neon Dragon RB4,US,37.0902,-95.7129
F001005897,Customer,Crystal Specter 5T6,US,37.0902,-95.7129
F001005899,Customer,Turbo Pulse H6W,US,37.0902,-95.7129
F001005900,Customer,Inferno Titan YQU,US,37.0902,-95.7129
F001005902,Customer,Epic Titan Y7L,MX,23.6345,-102.5528
F001005903,Customer,Mystic Pulse GZ9,MX,23.6345,-102.5528
F001005906,Customer,Turbo Oracle QNC,MX,23.6345,-102.5528
F001005907,Customer,Cosmic Blaze ZH9,MX,23.6345,-102.5528
F001005908,Customer,Neon Dragon D0M,MX,23.6345,-102.5528
F001005910,Customer,Neon Blaze UZN,MX,23.6345,-102.5528
F001005914,Customer,Galactic Dragon LRI,MX,23.6345,-102.5528
F001005916,Customer,Quantum Nova TJQ,MX,23.6345,-102.5528
F001005917,Customer,Neon Pulse 4U6,MX,23.6345,-102.5528
F001005918,Customer,Mystic Phoenix ASA,MX,23.6345,-102.5528
F001005919,Customer,Quantum Pulse 18K,MX,23.6345,-102.5528
F001005921,Customer,Mystic Voyager 992,MX,23.6345,-102.5528
F001005922,Customer,Mystic Blaze 0KH,MX,23.6345,-102.5528
F001005925,Customer,Cosmic Nova 5NG,MX,23.6345,-102.5528
F001005928,Customer,Hyper Blaze YWX,MX,23.6345,-102.5528
F001005929,Customer,Inferno Pulse J83,MX,23.6345,-102.5528
F001005955,Customer,Neon Pulse 2VV,SE,60.1282,18.6435
F001005958,Customer,Inferno Titan JQU,NL,52.1326,5.2913
F001005961,Customer,Cosmic Nova O0Y,BE,50.5039,4.4699
F001005962,Customer,Galactic Pulse RLI,BE,50.5039,4.4699
F001005963,Customer,Mystic Nova LGD,BE,50.5039,4.4699
F001005964,Customer,Mystic Blaze 5TX,BE,50.5039,4.4699
F001005965,Customer,Cosmic Blaze MKV,BE,50.5039,4.4699
F001005966,Customer,Neon Nova CDW,BE,50.5039,4.4699
F001005967,Customer,Quantum Ranger EUK,BE,50.5039,4.4699
F001005968,Customer,Hyper Voyager 4RT,BE,50.5039,4.4699
F001005969,Customer,Inferno Phoenix 5R1,BE,50.5039,4.4699
F001005970,Customer,Galactic Specter D0T,BE,50.5039,4.4699
F001005971,Customer,Epic Titan DXE,BE,50.5039,4.4699
F001005972,Customer,Hyper Pulse 0YV,BE,50.5039,4.4699
F001005973,Customer,Neon Phoenix AV0,BE,50.5039,4.4699
F001005974,Customer,Turbo Titan HLV,BE,50.5039,4.4699
F001005976,Customer,Epic Titan OF6,BE,50.5039,4.4699
F001005977,Customer,Neon Blaze 8HO,BE,50.5039,4.4699
F001005978,Customer,Galactic Specter 7O4,BE,50.5039,4.4699
F001005979,Customer,Galactic Nova 9M8,BE,50.5039,4.4699
F001005980,Customer,Cosmic Titan 8F5,BE,50.5039,4.4699
F001005981,Customer,Turbo Phoenix VUN,BE,50.5039,4.4699
F001005982,Customer,Quantum Titan TAE,BE,50.5039,4.4699
F001005983,Customer,Epic Pulse VCZ,BE,50.5039,4.4699
F001006015,Customer,Cosmic Ranger OZG,GR,39.0742,21.8243
F001006016,Customer,Cosmic Nova XVB,GR,39.0742,21.8243
F001006017,Customer,Quantum Blaze YGS,GR,39.0742,21.8243
F001006018,Customer,Cosmic Ranger GUD,GR,39.0742,21.8243
F001006019,Customer,Epic Pulse ST0,GR,39.0742,21.8243
F001006020,Customer,Cosmic Ranger F9Z,GR,39.0742,21.8243
F001006021,Customer,Hyper Nova 3A0,GR,39.0742,21.8243
F001006022,Customer,Neon Nova LK4,GR,39.0742,21.8243
F001006023,Customer,Crystal Ranger 6C7,GR,39.0742,21.8243
F001006024,Customer,Inferno Voyager Q86,GR,39.0742,21.8243
F001006025,Customer,Epic Specter 4SN,GR,39.0742,21.8243
F001006026,Customer,Hyper Oracle 8A3,GR,39.0742,21.8243
F001006027,Customer,Crystal Titan P8X,CY,35.1264,33.4299
F001006098,Customer,Epic Specter SJT,DK,56.2639,9.5018
F001006099,Customer,Epic Phoenix MLQ,DK,56.2639,9.5018
F001006100,Customer,Cosmic Specter BZ0,DK,56.2639,9.5018
F001006101,Customer,Hyper Pulse 2JU,DK,56.2639,9.5018
F001006102,Customer,Galactic Oracle JWE,DK,56.2639,9.5018
F001006103,Customer,Quantum Ranger 9EG,DK,56.2639,9.5018
F001006104,Customer,Quantum Dragon LIA,DK,56.2639,9.5018
F001006107,Customer,Turbo Phoenix 5TZ,SE,60.1282,18.6435
F001006109,Customer,Quantum Dragon J4M,SE,60.1282,18.6435
F001006110,Customer,Quantum Voyager HVG,SE,60.1282,18.6435
F001006112,Customer,Hyper Oracle NVT,SE,60.1282,18.6435
F001006113,Customer,Turbo Oracle VA2,SE,60.1282,18.6435
F001006114,Customer,Crystal Pulse UD2,SE,60.1282,18.6435
F001006115,Customer,Galactic Titan USD,NO,60.472,8.4689
F001006117,Customer,Mystic Blaze DK1,SE,60.1282,18.6435
F001006119,Customer,Galactic Blaze ZUD,SE,60.1282,18.6435
F001006120,Customer,Mystic Nova A59,SE,60.1282,18.6435
F001006121,Customer,Quantum Dragon Y5G,SE,60.1282,18.6435
F001006122,Customer,Hyper Ranger JJZ,SE,60.1282,18.6435
F001006123,Customer,Mystic Dragon B3T,SE,60.1282,18.6435
F001006124,Customer,Epic Oracle H1E,SE,60.1282,18.6435
F001006125,Customer,Hyper Oracle O6B,SE,60.1282,18.6435
F001006126,Customer,Mystic Dragon S47,SE,60.1282,18.6435
F001006127,Customer,Inferno Voyager 7BE,SE,60.1282,18.6435
F001006128,Customer,Galactic Ranger A77,SE,60.1282,18.6435
F001006129,Customer,Quantum Phoenix 46X,SE,60.1282,18.6435
F001006132,Customer,Neon Specter 22K,SE,60.1282,18.6435
F001006135,Customer,Quantum Dragon 01C,NL,52.1326,5.2913
F001006136,Customer,Neon Dragon FAF,NL,52.1326,5.2913
F001006137,Customer,Galactic Ranger 13P,NL,52.1326,5.2913
F001006141,Customer,Hyper Titan N7S,NL,52.1326,5.2913
F001006143,Customer,Hyper Oracle 7NQ,NL,52.1326,5.2913
F001006144,Customer,Quantum Voyager C8Q,NL,52.1326,5.2913
F001006145,Customer,Quantum Oracle 9KM,NL,52.1326,5.2913
F001006148,Customer,Neon Phoenix 5SD,NL,52.1326,5.2913
F001006149,Customer,Cosmic Titan 9C1,NL,52.1326,5.2913
F001006153,Customer,Mystic Titan PJA,NL,52.1326,5.2913
F001006154,Customer,Turbo Oracle 7RN,NL,52.1326,5.2913
F001006155,Customer,Mystic Voyager QJ6,NL,52.1326,5.2913
F001006156,Customer,Mystic Specter 75J,NL,52.1326,5.2913
F001006157,Customer,Galactic Oracle WNR,NL,52.1326,5.2913
F001006160,Customer,Epic Oracle GO0,NL,52.1326,5.2913
F001006161,Customer,Quantum Oracle 6PJ,NL,52.1326,5.2913
F001006162,Customer,Cosmic Phoenix 0DM,NL,52.1326,5.2913
F001006163,Customer,Hyper Nova 5PQ,NL,52.1326,5.2913
F001006164,Customer,Turbo Phoenix TRW,NL,52.1326,5.2913
F001006165,Customer,Cosmic Nova F0S,NL,52.1326,5.2913
F001006167,Customer,Hyper Dragon 8V7,NL,52.1326,5.2913
F001006168,Customer,Epic Ranger MTB,NL,52.1326,5.2913
F001006170,Customer,Mystic Ranger E8J,NL,52.1326,5.2913
F001006171,Customer,Inferno Dragon E1M,NL,52.1326,5.2913
F001006172,Customer,Galactic Dragon MWK,NL,52.1326,5.2913
F001006173,Customer,Neon Specter SLY,NL,52.1326,5.2913
F001006174,Customer,Neon Oracle IHT,NL,52.1326,5.2913
F001006176,Customer,Inferno Specter WBW,CH,46.8182,8.2275
F001006177,Customer,Cosmic Specter R2T,CH,46.8182,8.2275
F001006179,Customer,Turbo Ranger 5M1,CH,46.8182,8.2275
F001006180,Customer,Cosmic Oracle B2U,CH,46.8182,8.2275
F001006181,Customer,Quantum Pulse IM0,CH,46.8182,8.2275
F001006182,Customer,Hyper Dragon QQC,CH,46.8182,8.2275
F001006183,Customer,Turbo Nova Y6L,CH,46.8182,8.2275
F001006184,Customer,Cosmic Voyager I31,CH,46.8182,8.2275
F001006186,Customer,Mystic Blaze 8F0,CH,46.8182,8.2275
F001006187,Customer,Epic Titan CUJ,CH,46.8182,8.2275
F001006189,Customer,Turbo Pulse 9B8,IT,41.8719,12.5674
F001006193,Customer,Cosmic Pulse JHY,IT,41.8719,12.5674
F001006194,Customer,Galactic Titan 4BZ,IT,41.8719,12.5674
F001006195,Customer,Crystal Ranger 5M0,IT,41.8719,12.5674
F001006196,Customer,Hyper Dragon DJ8,IT,41.8719,12.5674
F001006197,Customer,Galactic Blaze IRV,IT,41.8719,12.5674
F001006198,Customer,Inferno Voyager 7EN,IT,41.8719,12.5674
F001006199,Customer,Galactic Voyager Y0U,IT,41.8719,12.5674
F001006200,Customer,Epic Blaze XQ8,IT,41.8719,12.5674
F001006201,Customer,Cosmic Specter Y5Z,IT,41.8719,12.5674
F001006202,Customer,Mystic Phoenix A7F,IT,41.8719,12.5674
F001006203,Customer,Mystic Nova D44,IT,41.8719,12.5674
F001006204,Customer,Turbo Specter T16,IT,41.8719,12.5674
F001006205,Customer,Inferno Dragon LVX,IT,41.8719,12.5674
F001006207,Customer,Neon Oracle X5A,IT,41.8719,12.5674
F001006208,Customer,Neon Oracle SZE,IT,41.8719,12.5674
F001006209,Customer,Inferno Oracle RV2,IT,41.8719,12.5674
F001006211,Customer,Inferno Ranger IRO,IT,41.8719,12.5674
F001006212,Customer,Mystic Voyager PJF,IT,41.8719,12.5674
F001006213,Customer,Hyper Voyager 0SQ,IT,41.8719,12.5674
F001006215,Customer,Crystal Pulse OQY,IT,41.8719,12.5674
F001006216,Customer,Turbo Pulse 2G0,IT,41.8719,12.5674
F001006217,Customer,Neon Oracle GNZ,IT,41.8719,12.5674
F001006218,Customer,Crystal Ranger 75Y,IT,41.8719,12.5674
F001006219,Customer,Turbo Titan C2I,IT,41.8719,12.5674
F001006220,Customer,Neon Phoenix ZRC,IT,41.8719,12.5674
F001006222,Customer,Inferno Ranger TXR,IT,41.8719,12.5674
F001006223,Customer,Inferno Dragon O0Y,IT,41.8719,12.5674
F001006224,Customer,Cosmic Oracle 8QJ,MT,35.9375,14.3754
F001006226,Customer,Epic Dragon 4Q0,IT,41.8719,12.5674
F001006228,Customer,Galactic Ranger BE5,IT,41.8719,12.5674
F001006229,Customer,Galactic Nova 592,IT,41.8719,12.5674
F001006230,Customer,Neon Oracle 6WX,IT,41.8719,12.5674
F001006231,Customer,Crystal Phoenix JEQ,IT,41.8719,12.5674
F001006232,Customer,Galactic Blaze XQJ,IT,41.8719,12.5674
F001006234,Customer,Turbo Specter PMP,IT,41.8719,12.5674
F001006236,Customer,Crystal Titan EPI,IT,41.8719,12.5674
F001006237,Customer,Inferno Ranger EOY,IT,41.8719,12.5674
F001006241,Customer,Galactic Dragon W7K,IT,41.8719,12.5674
F001006254,Customer,Quantum Oracle 66Y,AT,47.5162,14.5501
F001006256,Customer,Quantum Voyager 8LN,AT,47.5162,14.5501
F001006257,Customer,Cosmic Blaze 68K,IT,41.8719,12.5674
F001006269,Customer,Mystic Oracle GPH,PT,39.3999,-8.2245
F001006270,Customer,Neon Ranger Q72,PT,39.3999,-8.2245
F001006271,Customer,Turbo Titan AVL,PT,39.3999,-8.2245
F001006272,Customer,Epic Voyager YW3,PT,39.3999,-8.2245
F001006273,Customer,Hyper Blaze NUD,PT,39.3999,-8.2245
F001006274,Customer,Hyper Blaze HIC,PT,39.3999,-8.2245
F001006275,Customer,Galactic Titan ZUQ,PT,39.3999,-8.2245
F001006276,Customer,Epic Phoenix SVE,PT,39.3999,-8.2245
F001006277,Customer,Neon Phoenix QRT,PT,39.3999,-8.2245
F001006279,Customer,Hyper Blaze RCN,PT,39.3999,-8.2245
F001006296,Customer,Quantum Pulse TNV,PT,39.3999,-8.2245
F001006297,Customer,Hyper Pulse YTF,PT,39.3999,-8.2245
F001006298,Customer,Epic Blaze W4O,PT,39.3999,-8.2245
F001006299,Customer,Mystic Specter LUG,PT,39.3999,-8.2245
F001006313,Customer,Crystal Oracle 0ZG,FR,46.2276,2.2137
F001006326,Customer,Galactic Nova 7JX,FR,46.2276,2.2137
F001006327,Customer,Epic Voyager VV0,FR,46.2276,2.2137
F001006328,Customer,Inferno Blaze QYF,GB,55.3781,-3.436
F001006329,Customer,Crystal Titan 80S,FR,46.2276,2.2137
F001006330,Customer,Cosmic Titan 2J2,FR,46.2276,2.2137
F001006331,Customer,Turbo Ranger NAM,FR,46.2276,2.2137
F001006332,Customer,Mystic Voyager 55P,FR,46.2276,2.2137
F001006334,Customer,Neon Oracle T6C,FR,46.2276,2.2137
F001006335,Customer,Epic Pulse 14V,FR,46.2276,2.2137
F001006336,Customer,Neon Titan 0DI,FR,46.2276,2.2137
F001006337,Customer,Crystal Dragon BBS,FR,46.2276,2.2137
F001006338,Customer,Quantum Titan 0PM,FR,46.2276,2.2137
F001006339,Customer,Turbo Voyager 5IT,FR,46.2276,2.2137
F001006340,Customer,Hyper Phoenix STX,FR,46.2276,2.2137
F001006341,Customer,Mystic Blaze I2Q,FR,46.2276,2.2137
F001006342,Customer,Turbo Pulse MG0,FR,46.2276,2.2137
F001006343,Customer,Cosmic Ranger YX2,FR,46.2276,2.2137
F001006344,Customer,Neon Nova WZ2,FR,46.2276,2.2137
F001006346,Customer,Mystic Ranger H4O,FR,46.2276,2.2137
F001006347,Customer,Inferno Blaze QGD,FR,46.2276,2.2137
F001006350,Customer,Galactic Pulse 43W,IT,41.8719,12.5674
F001006351,Customer,Galactic Voyager 6ML,AT,47.5162,14.5501
F001006352,Customer,Quantum Nova 8F7,AT,47.5162,14.5501
F001006353,Customer,Quantum Specter N82,AT,47.5162,14.5501
F001006356,Customer,Neon Pulse PLD,AT,47.5162,14.5501
F001006357,Customer,Mystic Voyager F43,AT,47.5162,14.5501
F001006358,Customer,Crystal Specter 06B,FI,61.9241,25.7482
F001006359,Customer,Neon Nova EA0,AT,47.5162,14.5501
F001006360,Customer,Quantum Pulse 8ZB,AT,47.5162,14.5501
F001006362,Customer,Turbo Specter C0Z,FI,61.9241,25.7482
F001006363,Customer,Cosmic Oracle VHL,FI,61.9241,25.7482
F001006364,Customer,Crystal Ranger B1Q,FI,61.9241,25.7482
F001006366,Customer,Turbo Phoenix 7JI,FI,61.9241,25.7482
F001006368,Customer,Crystal Nova 63Q,DE,51.1657,10.4515
F001006369,Customer,Mystic Specter MWR,CZ,49.8175,15.473
F001006370,Customer,Mystic Dragon FQQ,DE,51.1657,10.4515
F001006371,Customer,Neon Dragon HIH,DE,51.1657,10.4515
F001006372,Customer,Inferno Titan 365,DE,51.1657,10.4515
F001006373,Customer,Neon Oracle ZLW,DE,51.1657,10.4515
F001006374,Customer,Cosmic Blaze TFN,CZ,49.8175,15.473
F001006375,Customer,Hyper Blaze Z0B,CZ,49.8175,15.473
F001006376,Customer,Epic Titan IK8,MA,31.7917,-7.0926
F001006377,Customer,Inferno Blaze O2J,CZ,49.8175,15.473
F001006378,Customer,Mystic Pulse WKD,CZ,49.8175,15.473
F001006379,Customer,Mystic Titan FVZ,CZ,49.8175,15.473
F001006380,Customer,Quantum Blaze X3N,CZ,49.8175,15.473
F001006382,Customer,Hyper Phoenix H7A,CZ,49.8175,15.473
F001006384,Customer,Mystic Nova Q4P,CZ,49.8175,15.473
F001006385,Customer,Turbo Voyager JPU,CZ,49.8175,15.473
F001006386,Customer,Galactic Nova KP0,CZ,49.8175,15.473
F001006387,Customer,Mystic Ranger W2Q,CZ,49.8175,15.473
F001006390,Customer,Mystic Oracle 4CE,CZ,49.8175,15.473
F001006403,Customer,Turbo Blaze 0X5,DE,51.1657,10.4515
F001006404,Customer,Crystal Dragon CMJ,DE,51.1657,10.4515
F001006405,Customer,Neon Blaze YI1,DE,51.1657,10.4515
F001006410,Customer,Neon Titan 767,DE,51.1657,10.4515
F001006411,Customer,Mystic Specter POK,DE,51.1657,10.4515
F001006412,Customer,Cosmic Voyager 9TI,DE,51.1657,10.4515
F001006416,Customer,Turbo Titan SUR,DE,51.1657,10.4515
F001006418,Customer,Quantum Nova WRC,DE,51.1657,10.4515
F001006434,Customer,Inferno Ranger UPQ,DE,51.1657,10.4515
F001006435,Customer,Neon Blaze G17,GB,55.3781,-3.436
F001006436,Customer,Cosmic Specter 0CU,IE,53.1424,-7.6921
F001006437,Customer,Epic Ranger 8ZC,GB,55.3781,-3.436
F001006439,Customer,Turbo Nova 0D7,GB,55.3781,-3.436
F001006440,Customer,Cosmic Titan RYJ,GB,55.3781,-3.436
F001006442,Customer,Mystic Specter QF7,GB,55.3781,-3.436
F001006443,Customer,Inferno Pulse SD3,GB,55.3781,-3.436
F001006445,Customer,Inferno Voyager FXP,GB,55.3781,-3.436
F001006447,Customer,Crystal Nova MAZ,GB,55.3781,-3.436
F001006449,Customer,Neon Phoenix DJT,GB,55.3781,-3.436
F001006450,Customer,Turbo Ranger MT5,GB,55.3781,-3.436
F001006451,Customer,Epic Dragon 9NZ,GB,55.3781,-3.436
F001006452,Customer,Inferno Titan H47,GB,55.3781,-3.436
F001006453,Customer,Cosmic Titan C84,GB,55.3781,-3.436
F001006454,Customer,Turbo Dragon 2XG,GB,55.3781,-3.436
F001006455,Customer,Crystal Specter N3M,GB,55.3781,-3.436
F001006456,Customer,Mystic Nova R5X,IE,53.1424,-7.6921
F001006457,Customer,Turbo Specter 11E,GB,55.3781,-3.436
F001006458,Customer,Turbo Voyager FET,GB,55.3781,-3.436
F001006459,Customer,Turbo Specter UQ0,GB,55.3781,-3.436
F001006460,Customer,Galactic Nova Y92,GB,55.3781,-3.436
F001006461,Customer,Epic Pulse 0ST,GB,55.3781,-3.436
F001006462,Customer,Cosmic Oracle 4C0,GB,55.3781,-3.436
F001006463,Customer,Hyper Oracle 6K4,GB,55.3781,-3.436
F001006464,Customer,Cosmic Dragon P77,GB,55.3781,-3.436
F001006465,Customer,Turbo Oracle 4V3,GB,55.3781,-3.436
F001006466,Customer,Neon Phoenix NH3,DE,51.1657,10.4515
F001006496,Customer,Inferno Pulse ODH,TZ,-6.369,34.8888
F001006503,Customer,Epic Pulse 5NY,KE,-0.0236,37.9062
F001006508,Customer,Crystal Pulse TMW,TN,33.8869,9.5375
F001006512,Customer,Hyper Specter TES,MA,31.7917,-7.0926
F001006803,Customer,Mystic Voyager IS9,ET,9.145,40.4897
F001006903,Customer,Turbo Pulse X41,DJ,11.8251,42.5903
F001006929,Customer,Galactic Specter 8WX,SE,60.1282,18.6435
F001006930,Customer,Mystic Specter U4C,KE,-0.0236,37.9062
F001006932,Customer,Epic Pulse E5G,KE,-0.0236,37.9062
F001006936,Customer,Mystic Dragon 3G6,KE,-0.0236,37.9062
F001006939,Customer,Quantum Phoenix NIZ,KE,-0.0236,37.9062
F001006940,Customer,Quantum Voyager AL1,CH,46.8182,8.2275
F001006946,Customer,Hyper Phoenix 0LR,MT,35.9375,14.3754
F001006947,Customer,Galactic Specter PK0,GB,55.3781,-3.436
F001006954,Customer,Neon Dragon Q2H,IT,41.8719,12.5674
F001006956,Customer,Inferno Specter GNK,VE,6.4238,-66.5897
F001006979,Customer,Turbo Specter MLJ,GB,55.3781,-3.436
F001006980,Customer,Neon Nova AD9,GB,55.3781,-3.436
F001006981,Customer,Crystal Titan BJN,GB,55.3781,-3.436
F001006984,Customer,Galactic Nova 5KC,GB,55.3781,-3.436
F001006987,Customer,Inferno Nova Q39,CL,-35.6751,-71.543
F001006990,Customer,Neon Phoenix 7ZV,GB,55.3781,-3.436
F001006994,Customer,Galactic Oracle Q5O,GB,55.3781,-3.436
F001007017,Customer,Neon Dragon HTI,FR,46.2276,2.2137
F001007018,Customer,Cosmic Blaze A8P,FR,46.2276,2.2137
F001007033,Customer,Galactic Phoenix DJI,ID,-0.7893,113.9213
F001007034,Customer,Neon Titan 03N,ID,-0.7893,113.9213
F001007035,Customer,Turbo Blaze M2W,ID,-0.7893,113.9213
F001007037,Customer,Hyper Phoenix 73Q,ID,-0.7893,113.9213
F001007038,Customer,Cosmic Specter TSR,ID,-0.7893,113.9213
F001007041,Customer,Turbo Titan P18,GB,55.3781,-3.436
F001007048,Customer,Crystal Oracle UMD,TH,15.87,100.9925
F001007050,Customer,Turbo Dragon N7E,TH,15.87,100.9925
F001007053,Customer,Turbo Blaze 5YU,TH,15.87,100.9925
F001007054,Customer,Crystal Dragon G9D,KR,35.9078,127.7669
F001007059,Customer,Neon Nova J2H,KR,35.9078,127.7669
F001007060,Customer,Hyper Blaze BYV,KR,35.9078,127.7669
F001007061,Customer,Turbo Pulse HOP,KR,35.9078,127.7669
F001007062,Customer,Galactic Ranger JON,KR,35.9078,127.7669
F001007063,Customer,Turbo Ranger BW8,KR,35.9078,127.7669
F001007064,Customer,Epic Nova RL4,KR,35.9078,127.7669
F001007067,Customer,Quantum Nova JZ3,KR,35.9078,127.7669
F001007069,Customer,Galactic Pulse 5LU,KR,35.9078,127.7669
F001007074,Customer,Turbo Ranger RGN,KR,35.9078,127.7669
F001007076,Customer,Crystal Phoenix 831,KR,35.9078,127.7669
F001007077,Customer,Inferno Voyager XNK,KR,35.9078,127.7669
F001007080,Customer,Galactic Pulse G42,KR,35.9078,127.7669
F001007083,Customer,Quantum Ranger STA,KR,35.9078,127.7669
F001007085,Customer,Galactic Specter 7Y9,KR,35.9078,127.7669
F001007088,Customer,Turbo Blaze ZM0,GB,55.3781,-3.436
F001007096,Customer,Mystic Phoenix A6E,DE,51.1657,10.4515
F001007099,Customer,Hyper Voyager 163,HU,47.1625,19.5033
F001007111,Customer,Inferno Blaze OYF,KR,35.9078,127.7669
F001007119,Customer,Epic Oracle WYH,ID,-0.7893,113.9213
F001007122,Customer,Cosmic Titan L1J,CN,35.8617,104.1954
F001007123,Customer,Cosmic Phoenix ELF,CN,35.8617,104.1954
F001007124,Customer,Galactic Dragon M0L,CN,35.8617,104.1954
F001007126,Customer,Mystic Titan S7C,CN,35.8617,104.1954
F001007128,Customer,Inferno Dragon 03D,CN,35.8617,104.1954
F001007132,Customer,Galactic Voyager 2D9,NL,52.1326,5.2913
F001007145,Customer,Crystal Nova AJP,AU,-25.2744,133.7751
F001007151,Customer,Epic Blaze PDR,TH,15.87,100.9925
F001007152,Customer,Galactic Titan 2H3,TH,15.87,100.9925
F001007153,Customer,Neon Oracle RC9,TH,15.87,100.9925
F001007154,Customer,Mystic Nova U43,TH,15.87,100.9925
F001007156,Customer,Quantum Blaze 2NS,AU,-25.2744,133.7751
F001007165,Customer,Epic Voyager FU7,PT,39.3999,-8.2245
F001007206,Customer,Epic Ranger 9MG,NL,52.1326,5.2913
F001007208,Customer,Inferno Voyager M5L,NL,52.1326,5.2913
F001007211,Customer,Cosmic Dragon MXS,HU,47.1625,19.5033
F001007216,Customer,Crystal Pulse EFS,CZ,49.8175,15.473
F001007217,Customer,Cosmic Phoenix 4QP,IT,41.8719,12.5674
F001007219,Customer,Neon Nova DQK,IT,41.8719,12.5674
F001007222,Customer,Crystal Pulse FR7,CZ,49.8175,15.473
F001007232,Customer,Mystic Nova FX4,ID,-0.7893,113.9213
F001007280,Customer,Turbo Blaze GQD,FR,46.2276,2.2137
F001007301,Customer,Hyper Oracle AQW,FR,46.2276,2.2137
F001007331,Customer,Turbo Specter NBE,GB,55.3781,-3.436
F001007332,Customer,Crystal Ranger STK,GB,55.3781,-3.436
F001007334,Customer,Epic Voyager W0F,GB,55.3781,-3.436
F001007335,Customer,Cosmic Ranger CBV,GB,55.3781,-3.436
F001007336,Customer,Quantum Voyager 33H,GB,55.3781,-3.436
F001007339,Customer,Neon Voyager DFW,DE,51.1657,10.4515
F001007341,Customer,Crystal Voyager BC2,GB,55.3781,-3.436
F001007343,Customer,Crystal Ranger CG8,GB,55.3781,-3.436
F001007344,Customer,Crystal Ranger M80,GB,55.3781,-3.436
F001007346,Customer,Hyper Voyager 5VG,GB,55.3781,-3.436
F001007347,Customer,Hyper Titan TAH,GB,55.3781,-3.436
F001007356,Customer,Cosmic Specter 47R,AT,47.5162,14.5501
F001007360,Customer,Inferno Blaze SA2,AT,47.5162,14.5501
F001007367,Customer,Inferno Ranger 22Q,CZ,49.8175,15.473
F001007387,Customer,Epic Titan YXY,HU,47.1625,19.5033
F001007395,Customer,Epic Titan OTK,FR,46.2276,2.2137
F001007405,Customer,Crystal Phoenix UVO,FR,46.2276,2.2137
F001007406,Customer,Crystal Oracle 7IA,FR,46.2276,2.2137
F001007409,Customer,Epic Oracle PY4,FR,46.2276,2.2137
F001007416,Customer,Cosmic Pulse 3IB,BE,50.5039,4.4699
F001007417,Customer,Quantum Specter DG9,NL,52.1326,5.2913
F001007419,Customer,Crystal Nova A5J,BE,50.5039,4.4699
F001007421,Customer,Crystal Specter XSY,BE,50.5039,4.4699
F001007422,Customer,Hyper Nova 685,BE,50.5039,4.4699
F001007423,Customer,Turbo Voyager RGY,BE,50.5039,4.4699
F001007424,Customer,Epic Oracle 10W,BE,50.5039,4.4699
F001007425,Customer,Galactic Blaze Q5Y,LU,49.8153,6.1296
F001007426,Customer,Epic Specter 966,BE,50.5039,4.4699
F001007427,Customer,Turbo Voyager 8SY,BE,50.5039,4.4699
F001007431,Customer,Cosmic Phoenix KVG,BE,50.5039,4.4699
F001007432,Customer,Crystal Voyager RA9,BE,50.5039,4.4699
F001007433,Customer,Galactic Specter 5DD,BE,50.5039,4.4699
F001007434,Customer,Epic Nova GGI,BE,50.5039,4.4699
F001007435,Customer,Inferno Titan LJ0,PE,-9.189967,-75.015152
F001007444,Customer,Hyper Ranger VTY,BR,-14.235,-51.9253
F001007450,Customer,Galactic Phoenix 5HG,BR,-14.235,-51.9253
F001007465,Customer,Galactic Dragon EH2,BR,-14.235,-51.9253
F001007466,Customer,Epic Phoenix MGI,BR,-14.235,-51.9253
F001007467,Customer,Mystic Pulse R2S,BR,-14.235,-51.9253
F001007468,Customer,Crystal Specter UKA,BR,-14.235,-51.9253
F001007471,Customer,Cosmic Voyager FI6,BR,-14.235,-51.9253
F001007472,Customer,Turbo Blaze YBO,BR,-14.235,-51.9253
F001007477,Customer,Neon Titan 7NI,BR,-14.235,-51.9253
F001007485,Customer,Epic Dragon LUT,BR,-14.235,-51.9253
F001007496,Customer,Mystic Specter OB7,BR,-14.235,-51.9253
F001007518,Customer,Hyper Dragon XUD,BR,-14.235,-51.9253
F001007533,Customer,Turbo Pulse WJS,BR,-14.235,-51.9253
F001007558,Customer,Crystal Ranger ZMK,BR,-14.235,-51.9253
F001007562,Customer,Quantum Nova YX1,BR,-14.235,-51.9253
F001007563,Customer,Inferno Dragon OHW,BR,-14.235,-51.9253
F001007567,Customer,Galactic Phoenix 1UP,BR,-14.235,-51.9253
F001007580,Customer,Inferno Voyager B7X,BR,-14.235,-51.9253
F001007582,Customer,Crystal Voyager PZD,BR,-14.235,-51.9253
F001007583,Customer,Hyper Oracle 8GF,BR,-14.235,-51.9253
F001007587,Customer,Galactic Pulse ZO0,BR,-14.235,-51.9253
F001007602,Customer,Inferno Pulse 9N5,BR,-14.235,-51.9253
F001007627,Customer,Crystal Dragon FS8,FR,46.2276,2.2137
F001007630,Customer,Cosmic Ranger A2K,CO,4.5709,-74.2973
F001007655,Customer,Galactic Ranger 4ZV,FR,46.2276,2.2137
F001007656,Customer,Epic Blaze GL2,KR,35.9078,127.7669
F001007658,Customer,Turbo Dragon UZ2,CZ,49.8175,15.473
F001007662,Customer,Galactic Blaze 8KU,DE,51.1657,10.4515
F001007680,Customer,Galactic Titan 5Y7,PT,39.3999,-8.2245
